Time(ms),Voltage(mV)
47.690000000005945,26.748998432835407
47.70000000000595,26.748998432835403
47.710000000005955,26.748998432835407
47.72000000000596,26.748998432835403
47.730000000005965,26.748998432835407
47.74000000000597,26.748998432835403
47.750000000005976,26.748998432835407
47.76000000000598,26.748998432835403
47.770000000005986,26.748998432835407
47.78000000000599,26.748998432835403
47.790000000005996,26.748998432835407
47.800000000006,26.748998432835403
47.810000000006006,26.748998432835407
47.82000000000601,26.748998432835403
47.83000000000602,26.748998432835407
47.84000000000602,26.748998432835403
47.85000000000603,26.748998432835407
47.86000000000603,26.748998432835403
47.87000000000604,26.748998432835407
47.88000000000604,26.748998432835403
47.89000000000605,26.748998432835407
47.90000000000605,26.748998432835403
47.91000000000606,26.748998432835407
47.92000000000606,26.748998432835403
47.93000000000607,26.748998432835407
47.94000000000607,26.748998432835403
47.95000000000608,26.748998432835407
47.96000000000608,26.748998432835403
47.97000000000609,26.748998432835407
47.98000000000609,26.748998432835403
47.9900000000061,26.748998432835407
48.000000000006104,26.748998432835403
48.01000000000611,26.748998432835407
48.020000000006114,26.748998432835403
48.03000000000612,26.748998432835407
48.040000000006124,26.748998432835403
48.05000000000613,26.748998432835407
48.060000000006134,26.748998432835403
48.07000000000614,26.748998432835407
48.080000000006144,26.748998432835403
48.09000000000615,26.748998432835407
48.100000000006155,26.748998432835403
48.11000000000616,26.748998432835407
48.120000000006165,26.748998432835403
48.13000000000617,26.748998432835407
48.140000000006175,26.748998432835403
48.15000000000618,26.748998432835407
48.160000000006185,26.748998432835403
48.17000000000619,26.748998432835407
48.180000000006196,26.748998432835403
48.1900000000062,26.748998432835407
48.200000000006206,26.748998432835403
48.21000000000621,26.748998432835407
48.220000000006216,26.748998432835403
48.23000000000622,26.748998432835407
48.240000000006226,26.748998432835403
48.25000000000623,26.748998432835407
48.26000000000624,26.748998432835403
48.27000000000624,26.748998432835407
48.28000000000625,26.748998432835403
48.29000000000625,26.748998432835407
48.30000000000626,26.748998432835403
48.31000000000626,26.748998432835407
48.32000000000627,26.748998432835403
48.33000000000627,26.748998432835407
48.34000000000628,26.748998432835403
48.35000000000628,26.748998432835407
48.36000000000629,26.748998432835403
48.37000000000629,26.748998432835407
48.3800000000063,26.748998432835403
48.3900000000063,26.748998432835407
48.40000000000631,26.748998432835403
48.41000000000631,26.748998432835407
48.42000000000632,26.748998432835403
48.43000000000632,26.748998432835407
48.44000000000633,26.748998432835403
48.450000000006334,26.748998432835407
48.46000000000634,26.748998432835403
48.470000000006344,26.748998432835407
48.48000000000635,26.748998432835403
48.490000000006354,26.748998432835407
48.50000000000636,26.748998432835403
48.510000000006364,26.748998432835407
48.52000000000637,26.748998432835403
48.530000000006375,26.748998432835407
48.54000000000638,26.748998432835403
48.550000000006385,26.748998432835407
48.56000000000639,26.748998432835403
48.570000000006395,26.748998432835407
48.5800000000064,26.748998432835403
48.590000000006405,26.748998432835407
48.60000000000641,26.748998432835403
48.610000000006416,26.748998432835407
48.62000000000642,26.748998432835403
48.630000000006426,26.748998432835407
48.64000000000643,26.748998432835403
48.650000000006436,26.748998432835407
48.66000000000644,26.748998432835403
48.670000000006446,26.748998432835407
48.68000000000645,26.748998432835403
48.69000000000646,26.748998432835407
48.70000000000646,26.748998432835403
48.71000000000647,26.748998432835407
48.72000000000647,26.748998432835403
48.73000000000648,26.748998432835407
48.74000000000648,26.748998432835403
48.75000000000649,26.748998432835407
48.76000000000649,26.748998432835403
48.7700000000065,26.748998432835407
48.7800000000065,26.748998432835403
48.79000000000651,26.748998432835407
48.80000000000651,26.748998432835403
48.81000000000652,26.748998432835407
48.82000000000652,26.748998432835403
48.83000000000653,26.748998432835407
48.84000000000653,26.748998432835403
48.85000000000654,26.748998432835407
48.86000000000654,26.748998432835403
48.87000000000655,26.748998432835407
48.880000000006554,26.748998432835403
48.89000000000656,26.748998432835407
48.900000000006564,26.748998432835403
48.91000000000657,26.748998432835407
48.920000000006574,26.748998432835403
48.93000000000658,26.748998432835407
48.940000000006584,26.748998432835403
48.95000000000659,26.748998432835407
48.960000000006595,26.748998432835403
48.9700000000066,26.748998432835407
48.980000000006605,26.748998432835403
48.99000000000661,26.748998432835407
49.000000000006615,26.748998432835403
49.01000000000662,26.748998432835407
49.020000000006625,26.748998432835403
49.03000000000663,26.748998432835407
49.040000000006636,26.748998432835403
49.05000000000664,26.748998432835407
49.060000000006646,26.748998432835403
49.07000000000665,26.748998432835407
49.080000000006656,26.748998432835403
49.09000000000666,26.748998432835407
49.100000000006666,26.748998432835403
49.11000000000667,26.748998432835407
49.12000000000668,26.748998432835403
49.13000000000668,26.748998432835407
49.14000000000669,26.748998432835403
49.15000000000669,26.748998432835407
49.1600000000067,26.748998432835403
49.1700000000067,26.748998432835407
49.18000000000671,26.748998432835403
49.19000000000671,26.748998432835407
49.20000000000672,26.748998432835403
49.21000000000672,26.748998432835407
49.22000000000673,26.748998432835403
49.23000000000673,26.748998432835407
49.24000000000674,26.748998432835403
49.25000000000674,26.748998432835407
49.26000000000675,26.748998432835403
49.27000000000675,26.748998432835407
49.28000000000676,26.748998432835403
49.29000000000676,26.748998432835407
49.30000000000677,26.748998432835403
49.310000000006774,26.748998432835407
49.32000000000678,26.748998432835403
49.330000000006784,26.748998432835407
49.34000000000679,26.748998432835403
49.350000000006794,26.748998432835407
49.3600000000068,26.748998432835403
49.370000000006804,26.748998432835407
49.38000000000681,26.748998432835403
49.390000000006815,26.748998432835407
49.40000000000682,26.748998432835403
49.410000000006825,26.748998432835407
49.42000000000683,26.748998432835403
49.430000000006835,26.748998432835407
49.44000000000684,26.748998432835403
49.450000000006845,26.748998432835407
49.46000000000685,26.748998432835403
49.470000000006856,26.748998432835407
49.48000000000686,26.748998432835403
49.490000000006866,26.748998432835407
49.50000000000687,26.748998432835403
49.510000000006876,26.748998432835407
49.52000000000688,26.748998432835403
49.530000000006886,26.748998432835407
49.54000000000689,26.748998432835403
49.5500000000069,26.748998432835407
49.5600000000069,26.748998432835403
49.57000000000691,26.748998432835407
49.58000000000691,26.748998432835403
49.59000000000692,26.748998432835407
49.60000000000692,26.748998432835403
49.61000000000693,26.748998432835407
49.62000000000693,26.748998432835403
49.63000000000694,26.748998432835407
49.64000000000694,26.748998432835403
49.65000000000695,26.748998432835407
49.66000000000695,26.748998432835403
49.67000000000696,26.748998432835407
49.68000000000696,26.748998432835403
49.69000000000697,26.748998432835407
49.70000000000697,26.748998432835403
49.71000000000698,26.748998432835407
49.72000000000698,26.748998432835403
49.73000000000699,26.748998432835407
49.740000000006994,26.748998432835403
49.750000000007,26.748998432835407
49.760000000007004,26.748998432835403
49.77000000000701,26.748998432835407
49.780000000007014,26.748998432835403
49.79000000000702,26.748998432835407
49.800000000007024,26.748998432835403
49.81000000000703,26.748998432835407
49.820000000007035,26.748998432835403
49.83000000000704,26.748998432835407
49.840000000007045,26.748998432835403
49.85000000000705,26.748998432835407
49.860000000007055,26.748998432835403
49.87000000000706,26.748998432835407
49.880000000007065,26.748998432835403
49.89000000000707,26.748998432835407
49.900000000007076,26.748998432835403
49.91000000000708,26.748998432835407
49.920000000007086,26.748998432835403
49.93000000000709,26.748998432835407
49.940000000007096,26.748998432835403
49.9500000000071,26.748998432835407
49.960000000007106,26.748998432835403
49.97000000000711,26.748998432835407
49.98000000000712,26.748998432835403
49.99000000000712,26.748998432835407
50.00000000000713,26.748998432835403
50.01000000000713,26.748998432835407
50.02000000000714,26.748998432835403
50.03000000000714,26.748998432835407
50.04000000000715,26.748998432835403
50.05000000000715,26.748998432835407
50.06000000000716,26.748998432835403
50.07000000000716,26.748998432835407
50.08000000000717,26.748998432835403
50.09000000000717,26.748998432835407
50.10000000000718,26.748998432835403
50.11000000000718,26.748998432835407
50.12000000000719,26.748998432835403
50.13000000000719,26.748998432835407
50.1400000000072,26.748998432835403
50.1500000000072,26.748998432835407
50.16000000000721,26.748998432835403
50.170000000007214,26.748998432835407
50.18000000000722,26.748998432835403
50.190000000007224,26.748998432835407
50.20000000000723,26.748998432835403
50.210000000007234,26.748998432835407
50.22000000000724,26.748998432835403
50.230000000007244,26.748998432835407
50.24000000000725,26.748998432835403
50.250000000007255,26.748998432835407
50.26000000000726,26.748998432835403
50.270000000007265,26.748998432835407
50.28000000000727,26.748998432835403
50.290000000007275,26.748998432835407
50.30000000000728,26.748998432835403
50.310000000007285,26.748998432835407
50.32000000000729,26.748998432835403
50.330000000007296,26.748998432835407
50.3400000000073,26.748998432835403
50.350000000007306,26.748998432835407
50.36000000000731,26.748998432835403
50.370000000007316,26.748998432835407
50.38000000000732,26.748998432835403
50.390000000007326,26.748998432835407
50.40000000000733,26.748998432835403
50.41000000000734,26.748998432835407
50.42000000000734,26.748998432835403
50.43000000000735,26.748998432835407
50.44000000000735,26.748998432835403
50.45000000000736,26.748998432835407
50.46000000000736,26.748998432835403
50.47000000000737,26.748998432835407
50.48000000000737,26.748998432835403
50.49000000000738,26.748998432835407
50.50000000000738,26.748998432835403
50.51000000000739,26.748998432835407
50.52000000000739,26.748998432835403
50.5300000000074,26.748998432835407
50.5400000000074,26.748998432835403
50.55000000000741,26.748998432835407
50.56000000000741,26.748998432835403
50.57000000000742,26.748998432835407
50.58000000000742,26.748998432835403
50.59000000000743,26.748998432835407
50.600000000007434,26.748998432835403
50.61000000000744,26.748998432835407
50.620000000007444,26.748998432835403
50.63000000000745,26.748998432835407
50.640000000007454,26.748998432835403
50.65000000000746,26.748998432835407
50.660000000007464,26.748998432835403
50.67000000000747,26.748998432835407
50.680000000007475,26.748998432835403
50.69000000000748,26.748998432835407
50.700000000007485,26.748998432835403
50.71000000000749,26.748998432835407
50.720000000007495,26.748998432835403
50.7300000000075,26.748998432835407
50.740000000007505,26.748998432835403
50.75000000000751,26.748998432835407
50.760000000007516,26.748998432835403
50.77000000000752,26.748998432835407
50.780000000007526,26.748998432835403
50.79000000000753,26.748998432835407
50.800000000007536,26.748998432835403
50.81000000000754,26.748998432835407
50.820000000007546,26.748998432835403
50.83000000000755,26.748998432835407
50.84000000000756,26.748998432835403
50.85000000000756,26.748998432835407
50.86000000000757,26.748998432835403
50.87000000000757,26.748998432835407
50.88000000000758,26.748998432835403
50.89000000000758,26.748998432835407
50.90000000000759,26.748998432835403
50.91000000000759,26.748998432835407
50.9200000000076,26.748998432835403
50.9300000000076,26.748998432835407
50.94000000000761,26.748998432835403
50.95000000000761,26.748998432835407
50.96000000000762,26.748998432835403
50.97000000000762,26.748998432835407
50.98000000000763,26.748998432835403
50.99000000000763,26.748998432835407
51.00000000000764,26.748998432835403
51.01000000000764,26.748998432835407
51.02000000000765,26.748998432835403
51.030000000007654,26.748998432835407
51.04000000000766,26.748998432835403
51.050000000007664,26.748998432835407
51.06000000000767,26.748998432835403
51.070000000007674,26.748998432835407
51.08000000000768,26.748998432835403
51.090000000007684,26.748998432835407
51.10000000000769,26.748998432835403
51.110000000007695,26.748998432835407
51.1200000000077,26.748998432835403
51.130000000007705,26.748998432835407
51.14000000000771,26.748998432835403
51.150000000007715,26.748998432835407
51.16000000000772,26.748998432835403
51.170000000007725,26.748998432835407
51.18000000000773,26.748998432835403
51.190000000007736,26.748998432835407
51.20000000000774,26.748998432835403
51.210000000007746,26.748998432835407
51.22000000000775,26.748998432835403
51.230000000007756,26.748998432835407
51.24000000000776,26.748998432835403
51.250000000007766,26.748998432835407
51.26000000000777,26.748998432835403
51.27000000000778,26.748998432835407
51.28000000000778,26.748998432835403
51.29000000000779,26.748998432835407
51.30000000000779,26.748998432835403
51.3100000000078,26.748998432835407
51.3200000000078,26.748998432835403
51.33000000000781,26.748998432835407
51.34000000000781,26.748998432835403
51.35000000000782,26.748998432835407
51.36000000000782,26.748998432835403
51.37000000000783,26.748998432835407
51.38000000000783,26.748998432835403
51.39000000000784,26.748998432835407
51.40000000000784,26.748998432835403
51.41000000000785,26.748998432835407
51.42000000000785,26.748998432835403
51.43000000000786,26.748998432835407
51.44000000000786,26.748998432835403
51.45000000000787,26.748998432835407
51.460000000007874,26.748998432835403
51.47000000000788,26.748998432835407
51.480000000007884,26.748998432835403
51.49000000000789,26.748998432835407
51.500000000007894,26.748998432835403
51.5100000000079,26.748998432835407
51.520000000007904,26.748998432835403
51.53000000000791,26.748998432835407
51.540000000007915,26.748998432835403
51.55000000000792,26.748998432835407
51.560000000007925,26.748998432835403
51.57000000000793,26.748998432835407
51.580000000007935,26.748998432835403
51.59000000000794,26.748998432835407
51.600000000007945,26.748998432835403
51.61000000000795,26.748998432835407
51.620000000007956,26.748998432835403
51.63000000000796,26.748998432835407
51.640000000007966,26.748998432835403
51.65000000000797,26.748998432835407
51.660000000007976,26.748998432835403
51.67000000000798,26.748998432835407
51.680000000007986,26.748998432835403
51.69000000000799,26.748998432835407
51.700000000008,26.748998432835403
51.710000000008,26.748998432835407
51.72000000000801,26.748998432835403
51.73000000000801,26.748998432835407
51.74000000000802,26.748998432835403
51.75000000000802,26.748998432835407
51.76000000000803,26.748998432835403
51.77000000000803,26.748998432835407
51.78000000000804,26.748998432835403
51.79000000000804,26.748998432835407
51.80000000000805,26.748998432835403
51.81000000000805,26.748998432835407
51.82000000000806,26.748998432835403
51.83000000000806,26.748998432835407
51.84000000000807,26.748998432835403
51.85000000000807,26.748998432835407
51.86000000000808,26.748998432835403
51.87000000000808,26.748998432835407
51.88000000000809,26.748998432835403
51.890000000008094,26.748998432835407
51.9000000000081,26.748998432835403
51.910000000008104,26.748998432835407
51.92000000000811,26.748998432835403
51.930000000008114,26.748998432835407
51.94000000000812,26.748998432835403
51.950000000008124,26.748998432835407
51.96000000000813,26.748998432835403
51.970000000008135,26.748998432835407
51.98000000000814,26.748998432835403
51.990000000008145,26.748998432835407
52.00000000000815,26.748998432835403
52.010000000008155,26.748998432835407
52.02000000000816,26.748998432835403
52.030000000008165,26.748998432835407
52.04000000000817,26.748998432835403
52.050000000008176,26.748998432835407
52.06000000000818,26.748998432835403
52.070000000008186,26.748998432835407
52.08000000000819,26.748998432835403
52.090000000008196,26.748998432835407
52.1000000000082,26.748998432835403
52.110000000008206,26.748998432835407
52.12000000000821,26.748998432835403
52.130000000008216,26.748998432835407
52.14000000000822,26.748998432835403
52.15000000000823,26.748998432835407
52.16000000000823,26.748998432835403
52.17000000000824,26.748998432835407
52.18000000000824,26.748998432835403
52.19000000000825,26.748998432835407
52.20000000000825,26.748998432835403
52.21000000000826,26.748998432835407
52.22000000000826,26.748998432835403
52.23000000000827,26.748998432835407
52.24000000000827,26.748998432835403
52.25000000000828,26.748998432835407
52.26000000000828,26.748998432835403
52.27000000000829,26.748998432835407
52.28000000000829,26.748998432835403
52.2900000000083,26.748998432835407
52.3000000000083,26.748998432835403
52.31000000000831,26.748998432835407
52.320000000008314,26.748998432835403
52.33000000000832,26.748998432835407
52.340000000008324,26.748998432835403
52.35000000000833,26.748998432835407
52.360000000008334,26.748998432835403
52.37000000000834,26.748998432835407
52.380000000008344,26.748998432835403
52.39000000000835,26.748998432835407
52.400000000008355,26.748998432835403
52.41000000000836,26.748998432835407
52.420000000008365,26.748998432835403
52.43000000000837,26.748998432835407
52.440000000008375,26.748998432835403
52.45000000000838,26.748998432835407
52.460000000008385,26.748998432835403
52.47000000000839,26.748998432835407
52.480000000008395,26.748998432835403
52.4900000000084,26.748998432835407
52.500000000008406,26.748998432835403
52.51000000000841,26.748998432835407
52.520000000008416,26.748998432835403
52.53000000000842,26.748998432835407
52.540000000008426,26.748998432835403
52.55000000000843,26.748998432835407
52.560000000008436,26.748998432835403
52.57000000000844,26.748998432835407
52.58000000000845,26.748998432835403
52.59000000000845,26.748998432835407
52.60000000000846,26.748998432835403
52.61000000000846,26.748998432835407
52.62000000000847,26.748998432835403
52.63000000000847,26.748998432835407
52.64000000000848,26.748998432835403
52.65000000000848,26.748998432835407
52.66000000000849,26.748998432835403
52.67000000000849,26.748998432835407
52.6800000000085,26.748998432835403
52.6900000000085,26.748998432835407
52.70000000000851,26.748998432835403
52.71000000000851,26.748998432835407
52.72000000000852,26.748998432835403
52.73000000000852,26.748998432835407
52.74000000000853,26.748998432835403
52.750000000008534,26.748998432835407
52.76000000000854,26.748998432835403
52.770000000008544,26.748998432835407
52.78000000000855,26.748998432835403
52.790000000008554,26.748998432835407
52.80000000000856,26.748998432835403
52.810000000008564,26.748998432835407
52.82000000000857,26.748998432835403
52.830000000008575,26.748998432835407
52.84000000000858,26.748998432835403
52.850000000008585,26.748998432835407
52.86000000000859,26.748998432835403
52.870000000008595,26.748998432835407
52.8800000000086,26.748998432835403
52.890000000008605,26.748998432835407
52.90000000000861,26.748998432835403
52.910000000008615,26.748998432835407
52.92000000000862,26.748998432835403
52.930000000008626,26.748998432835407
52.94000000000863,26.748998432835403
52.950000000008636,26.748998432835407
52.96000000000864,26.748998432835403
52.970000000008646,26.748998432835407
52.98000000000865,26.748998432835403
52.990000000008656,26.748998432835407
53.00000000000866,26.748998432835403
53.01000000000867,26.748998432835407
53.02000000000867,26.748998432835403
53.03000000000868,26.748998432835407
53.04000000000868,26.748998432835403
53.05000000000869,26.748998432835407
53.06000000000869,26.748998432835403
53.0700000000087,26.748998432835407
53.0800000000087,26.748998432835403
53.09000000000871,26.748998432835407
53.10000000000871,26.748998432835403
53.11000000000872,26.748998432835407
53.12000000000872,26.748998432835403
53.13000000000873,26.748998432835407
53.14000000000873,26.748998432835403
53.15000000000874,26.748998432835407
53.16000000000874,26.748998432835403
53.17000000000875,26.748998432835407
53.180000000008754,26.748998432835403
53.19000000000876,26.748998432835407
53.200000000008764,26.748998432835403
53.21000000000877,26.748998432835407
53.220000000008774,26.748998432835403
53.23000000000878,26.748998432835407
53.240000000008784,26.748998432835403
53.25000000000879,26.748998432835407
53.260000000008795,26.748998432835403
53.2700000000088,26.748998432835407
53.280000000008805,26.748998432835403
53.29000000000881,26.748998432835407
53.300000000008815,26.748998432835403
53.31000000000882,26.748998432835407
53.320000000008825,26.748998432835403
53.33000000000883,26.748998432835407
53.340000000008835,26.748998432835403
53.35000000000884,26.748998432835407
53.360000000008846,26.748998432835403
53.37000000000885,26.748998432835407
53.380000000008856,26.748998432835403
53.39000000000886,26.748998432835407
53.400000000008866,26.748998432835403
53.41000000000887,26.748998432835407
53.420000000008876,26.748998432835403
53.43000000000888,26.748998432835407
53.44000000000889,26.748998432835403
53.45000000000889,26.748998432835407
53.4600000000089,26.748998432835403
53.4700000000089,26.748998432835407
53.48000000000891,26.748998432835403
53.49000000000891,26.748998432835407
53.50000000000892,26.748998432835403
53.51000000000892,26.748998432835407
53.52000000000893,26.748998432835403
53.53000000000893,26.748998432835407
53.54000000000894,26.748998432835403
53.55000000000894,26.748998432835407
53.56000000000895,26.748998432835403
53.57000000000895,26.748998432835407
53.58000000000896,26.748998432835403
53.59000000000896,26.748998432835407
53.60000000000897,26.748998432835403
53.610000000008974,26.748998432835407
53.62000000000898,26.748998432835403
53.630000000008984,26.748998432835407
53.64000000000899,26.748998432835403
53.650000000008994,26.748998432835407
53.660000000009,26.748998432835403
53.670000000009004,26.748998432835407
53.68000000000901,26.748998432835403
53.690000000009015,26.748998432835407
53.70000000000902,26.748998432835403
53.710000000009025,26.748998432835407
53.72000000000903,26.748998432835403
53.730000000009035,26.748998432835407
53.74000000000904,26.748998432835403
53.750000000009045,26.748998432835407
53.76000000000905,26.748998432835403
53.770000000009055,26.748998432835407
53.78000000000906,26.748998432835403
53.790000000009066,26.748998432835407
53.80000000000907,26.748998432835403
53.810000000009076,26.748998432835407
53.82000000000908,26.748998432835403
53.830000000009086,26.748998432835407
53.84000000000909,26.748998432835403
53.850000000009096,26.748998432835407
53.8600000000091,26.748998432835403
53.87000000000911,26.748998432835407
53.88000000000911,26.748998432835403
53.89000000000912,26.748998432835407
53.90000000000912,26.748998432835403
53.91000000000913,26.748998432835407
53.92000000000913,26.748998432835403
53.93000000000914,26.748998432835407
53.94000000000914,26.748998432835403
53.95000000000915,26.748998432835407
53.96000000000915,26.748998432835403
53.97000000000916,26.748998432835407
53.98000000000916,26.748998432835403
53.99000000000917,26.748998432835407
54.00000000000917,26.748998432835403
54.01000000000918,26.748998432835407
54.02000000000918,26.748998432835403
54.03000000000919,26.748998432835407
54.040000000009194,26.748998432835403
54.0500000000092,26.748998432835407
54.060000000009204,26.748998432835403
54.07000000000921,26.748998432835407
54.080000000009214,26.748998432835403
54.09000000000922,26.748998432835407
54.100000000009224,26.748998432835403
54.11000000000923,26.748998432835407
54.120000000009234,26.748998432835403
54.13000000000924,26.748998432835407
54.140000000009245,26.748998432835403
54.15000000000925,26.748998432835407
54.160000000009255,26.748998432835403
54.17000000000926,26.748998432835407
54.180000000009265,26.748998432835403
54.19000000000927,26.748998432835407
54.200000000009275,26.748998432835403
54.21000000000928,26.748998432835407
54.220000000009286,26.748998432835403
54.23000000000929,26.748998432835407
54.240000000009296,26.748998432835403
54.2500000000093,26.748998432835407
54.260000000009306,26.748998432835403
54.27000000000931,26.748998432835407
54.280000000009316,26.748998432835403
54.29000000000932,26.748998432835407
54.30000000000933,26.748998432835403
54.31000000000933,26.748998432835407
54.32000000000934,26.748998432835403
54.33000000000934,26.748998432835407
54.34000000000935,26.748998432835403
54.35000000000935,26.748998432835407
54.36000000000936,26.748998432835403
54.37000000000936,26.748998432835407
54.38000000000937,26.748998432835403
54.39000000000937,26.748998432835407
54.40000000000938,26.748998432835403
54.41000000000938,26.748998432835407
54.42000000000939,26.748998432835403
54.43000000000939,26.748998432835407
54.4400000000094,26.748998432835403
54.4500000000094,26.748998432835407
54.46000000000941,26.748998432835403
54.470000000009414,26.748998432835407
54.48000000000942,26.748998432835403
54.490000000009424,26.748998432835407
54.50000000000943,26.748998432835403
54.510000000009434,26.748998432835407
54.52000000000944,26.748998432835403
54.530000000009444,26.748998432835407
54.54000000000945,26.748998432835403
54.550000000009454,26.748998432835407
54.56000000000946,26.748998432835403
54.570000000009465,26.748998432835407
54.58000000000947,26.748998432835403
54.590000000009475,26.748998432835407
54.60000000000948,26.748998432835403
54.610000000009485,26.748998432835407
54.62000000000949,26.748998432835403
54.630000000009495,26.748998432835407
54.6400000000095,26.748998432835403
54.650000000009506,26.748998432835407
54.66000000000951,26.748998432835403
54.670000000009516,26.748998432835407
54.68000000000952,26.748998432835403
54.690000000009526,26.748998432835407
54.70000000000953,26.748998432835403
54.710000000009536,26.748998432835407
54.72000000000954,26.748998432835403
54.73000000000955,26.748998432835407
54.74000000000955,26.748998432835403
54.75000000000956,26.748998432835407
54.76000000000956,26.748998432835403
54.77000000000957,26.748998432835407
54.78000000000957,26.748998432835403
54.79000000000958,26.748998432835407
54.80000000000958,26.748998432835403
54.81000000000959,26.748998432835407
54.82000000000959,26.748998432835403
54.8300000000096,26.748998432835407
54.8400000000096,26.748998432835403
54.85000000000961,26.748998432835407
54.86000000000961,26.748998432835403
54.87000000000962,26.748998432835407
54.88000000000962,26.748998432835403
54.89000000000963,26.748998432835407
54.90000000000963,26.748998432835403
54.91000000000964,26.748998432835407
54.920000000009644,26.748998432835403
54.93000000000965,26.748998432835407
54.940000000009654,26.748998432835403
54.95000000000966,26.748998432835407
54.960000000009664,26.748998432835403
54.97000000000967,26.748998432835407
54.980000000009674,26.748998432835403
54.99000000000968,26.748998432835407
55.000000000009685,26.748998432835403
55.01000000000969,26.748998432835407
55.020000000009695,26.748998432835403
55.0300000000097,26.748998432835407
55.040000000009705,26.748998432835403
55.05000000000971,26.748998432835407
55.060000000009715,26.748998432835403
55.07000000000972,26.748998432835407
55.080000000009726,26.748998432835403
55.09000000000973,26.748998432835407
55.100000000009736,26.748998432835403
55.11000000000974,26.748998432835407
55.120000000009746,26.748998432835403
55.13000000000975,26.748998432835407
55.140000000009756,26.748998432835403
55.15000000000976,26.748998432835407
55.16000000000977,26.748998432835403
55.17000000000977,26.748998432835407
55.18000000000978,26.748998432835403
55.19000000000978,26.748998432835407
55.20000000000979,26.748998432835403
55.21000000000979,26.748998432835407
55.2200000000098,26.748998432835403
55.2300000000098,26.748998432835407
55.24000000000981,26.748998432835403
55.25000000000981,26.748998432835407
55.26000000000982,26.748998432835403
55.27000000000982,26.748998432835407
55.28000000000983,26.748998432835403
55.29000000000983,26.748998432835407
55.30000000000984,26.748998432835403
55.31000000000984,26.748998432835407
55.32000000000985,26.748998432835403
55.33000000000985,26.748998432835407
55.34000000000986,26.748998432835403
55.350000000009864,26.748998432835407
55.36000000000987,26.748998432835403
55.370000000009874,26.748998432835407
55.38000000000988,26.748998432835403
55.390000000009884,26.748998432835407
55.40000000000989,26.748998432835403
55.410000000009894,26.748998432835407
55.4200000000099,26.748998432835403
55.430000000009905,26.748998432835407
55.44000000000991,26.748998432835403
55.450000000009915,26.748998432835407
55.46000000000992,26.748998432835403
55.470000000009925,26.748998432835407
55.48000000000993,26.748998432835403
55.490000000009935,26.748998432835407
55.50000000000994,26.748998432835403
55.510000000009946,26.748998432835407
55.52000000000995,26.748998432835403
55.530000000009956,26.748998432835407
55.54000000000996,26.748998432835403
55.550000000009966,26.748998432835407
55.56000000000997,26.748998432835403
55.570000000009976,26.748998432835407
55.58000000000998,26.748998432835403
55.59000000000999,26.748998432835407
55.60000000000999,26.748998432835403
55.61000000001,26.748998432835407
55.62000000001,26.748998432835403
55.63000000001001,26.748998432835407
55.64000000001001,26.748998432835403
55.65000000001002,26.748998432835407
55.66000000001002,26.748998432835403
55.67000000001003,26.748998432835407
55.68000000001003,26.748998432835403
55.69000000001004,26.748998432835407
55.70000000001004,26.748998432835403
55.71000000001005,26.748998432835407
55.72000000001005,26.748998432835403
55.73000000001006,26.748998432835407
55.74000000001006,26.748998432835403
55.75000000001007,26.748998432835407
55.76000000001007,26.748998432835403
55.77000000001008,26.748998432835407
55.780000000010084,26.748998432835403
55.79000000001009,26.748998432835407
55.800000000010094,26.748998432835403
55.8100000000101,26.748998432835407
55.820000000010104,26.748998432835403
55.83000000001011,26.748998432835407
55.840000000010114,26.748998432835403
55.85000000001012,26.748998432835407
55.860000000010125,26.748998432835403
55.87000000001013,26.748998432835407
55.880000000010135,26.748998432835403
55.89000000001014,26.748998432835407
55.900000000010145,26.748998432835403
55.91000000001015,26.748998432835407
55.920000000010155,26.748998432835403
55.93000000001016,26.748998432835407
55.940000000010166,26.748998432835403
55.95000000001017,26.748998432835407
55.960000000010176,26.748998432835403
55.97000000001018,26.748998432835407
55.980000000010186,26.748998432835403
55.99000000001019,26.748998432835407
56.000000000010196,26.748998432835403
56.0100000000102,26.748998432835407
56.02000000001021,26.748998432835403
56.03000000001021,26.748998432835407
56.04000000001022,26.748998432835403
56.05000000001022,26.748998432835407
56.06000000001023,26.748998432835403
56.07000000001023,26.748998432835407
56.08000000001024,26.748998432835403
56.09000000001024,26.748998432835407
56.10000000001025,26.748998432835403
56.11000000001025,26.748998432835407
56.12000000001026,26.748998432835403
56.13000000001026,26.748998432835407
56.14000000001027,26.748998432835403
56.15000000001027,26.748998432835407
56.16000000001028,26.748998432835403
56.17000000001028,26.748998432835407
56.18000000001029,26.748998432835403
56.19000000001029,26.748998432835407
56.2000000000103,26.748998432835403
56.210000000010304,26.748998432835407
56.22000000001031,26.748998432835403
56.230000000010314,26.748998432835407
56.24000000001032,26.748998432835403
56.250000000010324,26.748998432835407
56.26000000001033,26.748998432835403
56.270000000010334,26.748998432835407
56.28000000001034,26.748998432835403
56.290000000010345,26.748998432835407
56.30000000001035,26.748998432835403
56.310000000010355,26.748998432835407
56.32000000001036,26.748998432835403
56.330000000010365,26.748998432835407
56.34000000001037,26.748998432835403
56.350000000010375,26.748998432835407
56.36000000001038,26.748998432835403
56.370000000010386,26.748998432835407
56.38000000001039,26.748998432835403
56.390000000010396,26.748998432835407
56.4000000000104,26.748998432835403
56.410000000010406,26.748998432835407
56.42000000001041,26.748998432835403
